INDEX,TRIP_ID,CALL_TYPE,TIMESTAMP,POLYLINE
1284,1398855132620000480,A,1398855132,"[[-8.617923,41.147127],[-8.617905,41.147145],[-8.617986,41.147316],[-8.618085,41.147442],[-8.618175,41.14746],[-8.618175,41.147469],[-8.61822,41.147568],[-8.618049,41.147784],[-8.618067,41.147838],[-8.618139,41.148135],[-8.618184,41.148261],[-8.618256,41.148432],[-8.618544,41.14854],[-8.619111,41.14863],[-8.619354,41.148594],[-8.619723,41.148144],[-8.62011,41.147838],[-8.620344,41.147478],[-8.620389,41.14701],[-8.620254,41.14638],[-8.620173,41.146353],[-8.620758,41.146002],[-8.623161,41.145723],[-8.626068,41.145408],[-8.628219,41.145255],[-8.630028,41.14656],[-8.630793,41.146461],[-8.630829,41.146425],[-8.630874,41.146407],[-8.630919,41.146389],[-8.631918,41.146533],[-8.632458,41.146803],[-8.63379,41.147487],[-8.635554,41.148045],[-8.637822,41.148387],[-8.63847,41.148396],[-8.643591,41.14809],[-8.64873,41.148162],[-8.650962,41.148045],[-8.652645,41.148261],[-8.653545,41.148666],[-8.655345,41.148009],[-8.65728,41.147028],[-8.659485,41.146938],[-8.661699,41.147577],[-8.664003,41.148027],[-8.6661,41.147676],[-8.667765,41.147658],[-8.669934,41.148513],[-8.671824,41.149062],[-8.673732,41.149413],[-8.675748,41.149593],[-8.676441,41.150808],[-8.677152,41.151708],[-8.677854,41.152464],[-8.679087,41.153832],[-8.680302,41.155218],[-8.681265,41.156397],[-8.68176,41.156973],[-8.681733,41.156955],[-8.682102,41.15736],[-8.683074,41.158566],[-8.683578,41.15916],[-8.683947,41.159835],[-8.684829,41.16141],[-8.685702,41.162949],[-8.686467,41.164308],[-8.686494,41.164335],[-8.687268,41.165676],[-8.688204,41.167332],[-8.687961,41.168619],[-8.68698,41.170437],[-8.687466,41.171517],[-8.688159,41.172516],[-8.688663,41.173848],[-8.689005,41.175018],[-8.689095,41.17617],[-8.689113,41.176395],[-8.689131,41.176881],[-8.68941,41.178546],[-8.689464,41.179464],[-8.689473,41.179725],[-8.689725,41.180049],[-8.690589,41.180166],[-8.691264,41.180652],[-8.692092,41.181579],[-8.692911,41.182425],[-8.693514,41.183091],[-8.693847,41.183424],[-8.694828,41.184423],[-8.695854,41.185494],[-8.696259,41.185809],[-8.695368,41.184945],[-8.694351,41.183883],[-8.693496,41.182992],[-8.693307,41.182794]]"
1295,1373489319620000603,C,1373489319,"[[-8.61363,41.154219],[-8.613351,41.154048],[-8.61336,41.153778],[-8.612541,41.153643],[-8.612019,41.153112],[-8.611038,41.152428],[-8.610237,41.151915],[-8.610291,41.151906],[-8.610246,41.151627],[-8.610867,41.150466],[-8.611182,41.149062],[-8.611236,41.147586],[-8.611515,41.146272],[-8.610957,41.146029],[-8.610984,41.145417],[-8.611569,41.144994],[-8.61219,41.144706],[-8.613,41.144328],[-8.613774,41.143914],[-8.614368,41.143536],[-8.614755,41.14314],[-8.615061,41.142834],[-8.615205,41.141997],[-8.615187,41.140971],[-8.615682,41.140629],[-8.615862,41.14062]]"
1400,1383272210620000344,C,1383272210,"[[-8.616321,41.147136],[-8.616438,41.147145],[-8.617194,41.147235],[-8.617536,41.147226],[-8.617869,41.147352],[-8.618283,41.148468],[-8.619489,41.148423],[-8.620461,41.148675],[-8.62101,41.150088],[-8.620938,41.152284],[-8.620938,41.15457],[-8.620839,41.155434],[-8.620839,41.155425],[-8.620884,41.155443],[-8.620902,41.156091],[-8.621973,41.157792],[-8.624601,41.159313],[-8.624628,41.159664],[-8.62461,41.159682],[-8.624655,41.16123],[-8.624754,41.163201],[-8.62479,41.163408],[-8.624826,41.164263],[-8.624844,41.164587],[-8.625042,41.166504],[-8.625096,41.166882],[-8.625159,41.166909],[-8.625168,41.166918],[-8.625141,41.1669],[-8.625168,41.166918],[-8.625915,41.166945],[-8.626248,41.166963],[-8.626329,41.167116],[-8.62632,41.167188],[-8.62632,41.167188],[-8.62632,41.167197],[-8.626311,41.167197],[-8.626311,41.167179],[-8.626383,41.16753],[-8.626707,41.168223],[-8.626419,41.167053],[-8.626437,41.167062],[-8.625528,41.166936],[-8.623854,41.167377],[-8.62137,41.167512],[-8.619012,41.167602]]"
1403,1372659472620000596,B,1372659472,"[[-8.639928,41.159718],[-8.640225,41.159754],[-8.641323,41.15997],[-8.641359,41.160573],[-8.640297,41.161572],[-8.639271,41.162571],[-8.63856,41.163012],[-8.63703,41.163912],[-8.636526,41.164254],[-8.638353,41.164758],[-8.639937,41.165559],[-8.640459,41.167044],[-8.639154,41.16924],[-8.635878,41.171058],[-8.631198,41.172084],[-8.625924,41.173029],[-8.620182,41.173614],[-8.614053,41.174388],[-8.608653,41.173722],[-8.60373,41.171472],[-8.597943,41.17149],[-8.593173,41.170806],[-8.589789,41.168448],[-8.588295,41.167161],[-8.588601,41.166441],[-8.588619,41.166441],[-8.588619,41.166432]]"
1414,1391977609620000356,A,1391977609,"[[-8.599554,41.168331],[-8.599581,41.16834],[-8.599203,41.168322],[-8.597763,41.168223],[-8.597907,41.167755],[-8.598816,41.167143],[-8.601291,41.167179],[-8.602065,41.166927],[-8.60328,41.167368],[-8.603208,41.166306],[-8.603073,41.165973],[-8.602848,41.16537],[-8.605341,41.165163],[-8.606169,41.165361],[-8.606448,41.166963],[-8.606034,41.169564],[-8.604378,41.171598],[-8.605575,41.172984],[-8.607897,41.173407],[-8.611038,41.17446],[-8.615313,41.174307],[-8.61957,41.173758],[-8.624484,41.173254],[-8.629533,41.172588],[-8.634204,41.171598],[-8.637804,41.17041],[-8.640144,41.16888],[-8.642394,41.168277],[-8.644122,41.168907],[-8.646975,41.171166],[-8.650314,41.173848],[-8.65368,41.176602],[-8.657244,41.179545],[-8.660151,41.18193],[-8.663112,41.184333],[-8.665776,41.186547],[-8.667054,41.188833],[-8.666739,41.191128],[-8.665668,41.194287],[-8.662491,41.197248],[-8.658711,41.199966],[-8.654526,41.201964],[-8.650809,41.201523],[-8.650395,41.203125],[-8.651646,41.206239],[-8.651988,41.210262],[-8.653617,41.213916],[-8.656101,41.216958],[-8.659197,41.220216],[-8.662167,41.22333],[-8.665146,41.226525],[-8.668044,41.229297],[-8.667,41.232249],[-8.667387,41.235147],[-8.668035,41.237802],[-8.669835,41.239071],[-8.670285,41.237784],[-8.670114,41.237082],[-8.670042,41.237091],[-8.670042,41.237019],[-8.670123,41.236992],[-8.670024,41.236956],[-8.669835,41.236524]]"
1415,1391436277620000626,C,1391436277,"[[-8.610615,41.145201],[-8.61084,41.14521],[-8.610876,41.145237],[-8.610831,41.145525],[-8.610795,41.145804],[-8.610525,41.146065],[-8.609742,41.146641],[-8.608932,41.146974],[-8.608959,41.146938],[-8.608941,41.146947],[-8.608842,41.1471],[-8.609139,41.147505],[-8.610507,41.147784],[-8.612397,41.14809],[-8.620038,41.147829],[-8.620245,41.147604],[-8.620236,41.147613]]"
1425,1398152827620000345,B,1398152827,"[[-8.585586,41.148567],[-8.585676,41.14872],[-8.585973,41.148999],[-8.587044,41.149098],[-8.588637,41.149521],[-8.590554,41.150016],[-8.592462,41.150583],[-8.592867,41.150691],[-8.593245,41.150745],[-8.594082,41.150871],[-8.594469,41.150673],[-8.59644,41.149638],[-8.597889,41.148612],[-8.597925,41.148558],[-8.597943,41.148567],[-8.597952,41.148549],[-8.598753,41.148387],[-8.600391,41.148702],[-8.600391,41.148702],[-8.600391,41.148711],[-8.601444,41.148882],[-8.603136,41.149179],[-8.604576,41.14953],[-8.606277,41.149935],[-8.60706,41.150223],[-8.606862,41.150358],[-8.606565,41.151033],[-8.605809,41.152338],[-8.605548,41.153508],[-8.607438,41.153562],[-8.607546,41.153571],[-8.608356,41.15358],[-8.610831,41.153598],[-8.612046,41.153886],[-8.612505,41.155128],[-8.614512,41.15547],[-8.616312,41.155812],[-8.617581,41.156037],[-8.617824,41.156046],[-8.61894,41.156235],[-8.619759,41.156397],[-8.619993,41.156424],[-8.620389,41.156496],[-8.620434,41.156478],[-8.620452,41.156478],[-8.620578,41.156514],[-8.621964,41.156739],[-8.623251,41.156973],[-8.624529,41.157216],[-8.624772,41.157648],[-8.624718,41.157729],[-8.624682,41.157756],[-8.624691,41.157756]]"
1524,1400363885620000392,B,1400363885,"[[-8.628246,41.157261],[-8.627994,41.158242],[-8.628858,41.159439],[-8.628174,41.161383],[-8.627607,41.163111],[-8.627049,41.164785],[-8.626689,41.165964],[-8.626032,41.166837],[-8.625258,41.16762],[-8.62443,41.168727],[-8.622027,41.169375],[-8.621253,41.170194],[-8.620533,41.170554],[-8.619399,41.171526],[-8.619759,41.17266],[-8.619606,41.174766],[-8.620191,41.174919],[-8.620317,41.176323],[-8.621145,41.17689],[-8.621793,41.177313],[-8.621451,41.177727]]"
1576,1376035059620000560,B,1376035059,"[[-8.617644,41.146101],[-8.61768,41.14584],[-8.617266,41.144868],[-8.61561,41.145426],[-8.614107,41.146029],[-8.612802,41.14602],[-8.611164,41.146092],[-8.611011,41.145687],[-8.610948,41.145543],[-8.610669,41.144472],[-8.610147,41.143266],[-8.60832,41.143077],[-8.605809,41.142546],[-8.605287,41.143311],[-8.60508,41.143923],[-8.604603,41.145129],[-8.603811,41.145453],[-8.602362,41.145687],[-8.600337,41.145849],[-8.598879,41.145957],[-8.597997,41.14602],[-8.597511,41.145867],[-8.596683,41.146011],[-8.595279,41.146209],[-8.594109,41.146362],[-8.593011,41.146488],[-8.591958,41.146731],[-8.591274,41.146812],[-8.590725,41.146938],[-8.589366,41.147235],[-8.588349,41.14728],[-8.587395,41.147424],[-8.586324,41.148018],[-8.585955,41.148801],[-8.585676,41.148909],[-8.585649,41.148909],[-8.58564,41.148909],[-8.585649,41.148918],[-8.585649,41.148918]]"
1590,1382457654620000107,B,1382457654,"[[-8.630541,41.154723],[-8.632125,41.153814],[-8.632773,41.15178],[-8.63496,41.151087],[-8.637282,41.151159],[-8.639667,41.151366],[-8.641512,41.151519],[-8.643357,41.152248],[-8.645076,41.154489],[-8.646561,41.157594],[-8.649,41.160582],[-8.648415,41.163858],[-8.64423,41.165883],[-8.640486,41.168304],[-8.637228,41.17059],[-8.633187,41.17176],[-8.629047,41.172633],[-8.624781,41.1732],[-8.619939,41.173659],[-8.615088,41.174235],[-8.610705,41.174352],[-8.606727,41.172399],[-8.602254,41.171319],[-8.597745,41.171562],[-8.593578,41.171121],[-8.590518,41.169078],[-8.587017,41.167026],[-8.583219,41.165964],[-8.581365,41.163174],[-8.581932,41.160447],[-8.582949,41.15808],[-8.583255,41.155614],[-8.58213,41.153238],[-8.58249,41.152113],[-8.58231,41.151618],[-8.58231,41.151636],[-8.582382,41.151384],[-8.583651,41.150682],[-8.58393,41.149674],[-8.584227,41.148774],[-8.584722,41.147514],[-8.585199,41.146686],[-8.586657,41.147163],[-8.587125,41.147334],[-8.586234,41.148036],[-8.586009,41.148648],[-8.58591,41.148792]]"
1641,1375587739620000675,C,1375587739,"[[-8.616096,41.147235],[-8.617446,41.147226],[-8.618139,41.147892],[-8.618967,41.148639],[-8.619903,41.148009],[-8.62065,41.147451],[-8.622459,41.147775],[-8.62254,41.147802],[-8.624124,41.148216],[-8.624988,41.148531],[-8.625519,41.149215],[-8.625852,41.151006],[-8.625933,41.151834],[-8.626095,41.152419],[-8.626455,41.152635],[-8.628237,41.152482],[-8.630505,41.152716],[-8.632728,41.152734],[-8.635473,41.152464],[-8.637813,41.153049],[-8.640549,41.15358],[-8.642151,41.154003],[-8.642277,41.154111],[-8.643915,41.15448],[-8.646669,41.154264],[-8.649009,41.154156],[-8.650494,41.153724],[-8.651772,41.152437],[-8.654157,41.152131],[-8.656362,41.151492],[-8.657829,41.15097],[-8.657073,41.150196],[-8.656776,41.149755],[-8.65674,41.149728],[-8.656731,41.14971],[-8.656704,41.149719],[-8.656686,41.149692],[-8.656641,41.149665],[-8.656623,41.149665],[-8.656686,41.14962],[-8.656704,41.149602],[-8.656713,41.149566],[-8.656749,41.149575]]"
1657,1385308826620000235,A,1385308826,"[[-8.606412,41.147775],[-8.606331,41.147739],[-8.606331,41.14773],[-8.606376,41.147802],[-8.606448,41.148],[-8.606349,41.148126],[-8.606286,41.148099],[-8.60625,41.148072],[-8.606232,41.148108],[-8.606241,41.148135],[-8.60625,41.148144],[-8.606259,41.148135],[-8.60625,41.148243],[-8.606142,41.148279],[-8.605188,41.148009],[-8.604162,41.147757],[-8.603145,41.147505],[-8.602227,41.147235],[-8.602245,41.14719],[-8.602245,41.147181],[-8.602263,41.147163],[-8.602227,41.147181],[-8.600868,41.147478],[-8.599563,41.147973],[-8.599113,41.148153],[-8.599122,41.148135],[-8.599131,41.148144],[-8.599122,41.148153],[-8.598618,41.14836],[-8.597196,41.149188],[-8.59554,41.150124],[-8.594793,41.150511],[-8.594775,41.150538],[-8.593758,41.15088],[-8.591571,41.150268],[-8.589132,41.14962],[-8.58699,41.149062],[-8.586036,41.148864],[-8.585649,41.148819],[-8.585649,41.148837],[-8.585667,41.148846],[-8.585676,41.148846],[-8.585676,41.148846],[-8.585676,41.148846]]"
1711,1401816061620000235,C,1401816061,"[[-8.67186,41.153769],[-8.671689,41.153643],[-8.671329,41.153481],[-8.670789,41.153301],[-8.668791,41.15205],[-8.666316,41.151024],[-8.663643,41.150466],[-8.662977,41.150394],[-8.661402,41.15043],[-8.65908,41.150718],[-8.657919,41.150961],[-8.657028,41.151213],[-8.655399,41.151987],[-8.652627,41.152113],[-8.65089,41.153049],[-8.650737,41.153184],[-8.65062,41.153391],[-8.650638,41.153427],[-8.650683,41.15349],[-8.650341,41.15367],[-8.650251,41.153796],[-8.650161,41.153895],[-8.650026,41.153931],[-8.64954,41.154075],[-8.649243,41.154102],[-8.649225,41.154075],[-8.649216,41.154066],[-8.649189,41.15412],[-8.649162,41.154138],[-8.648676,41.15421],[-8.647929,41.15484],[-8.648406,41.155641],[-8.648712,41.157135],[-8.649342,41.158908],[-8.647326,41.158233],[-8.645868,41.156109],[-8.645193,41.154444],[-8.644005,41.152617],[-8.642493,41.151573],[-8.641323,41.15052],[-8.640774,41.148981],[-8.640423,41.147397],[-8.639964,41.145552],[-8.639784,41.143581],[-8.641872,41.143689],[-8.641224,41.145003],[-8.63892,41.145336],[-8.636463,41.143284],[-8.634267,41.140674],[-8.630442,41.139063],[-8.628939,41.137326],[-8.628534,41.136183],[-8.627859,41.134689],[-8.627085,41.132817],[-8.626374,41.130918],[-8.626302,41.12982],[-8.625402,41.128623],[-8.624052,41.126562],[-8.623863,41.125608],[-8.623179,41.124852],[-8.621217,41.124609],[-8.619921,41.124141],[-8.619696,41.123997],[-8.619669,41.123988],[-8.619174,41.123988],[-8.618355,41.124897],[-8.618148,41.12514],[-8.617914,41.125419],[-8.618652,41.126877],[-8.619705,41.128695],[-8.619975,41.12928],[-8.619885,41.129361],[-8.619894,41.129388],[-8.619903,41.129415],[-8.619903,41.129424],[-8.619633,41.129523]]"
1726,1392389344620000386,B,1392389344,"[[-8.585685,41.148576],[-8.585712,41.148603],[-8.585739,41.148693],[-8.585829,41.148954],[-8.586216,41.148999],[-8.586765,41.149008],[-8.587827,41.149278],[-8.588511,41.148495],[-8.58906,41.147289],[-8.588034,41.147217],[-8.587359,41.147307],[-8.586405,41.147037],[-8.585244,41.146569],[-8.583993,41.146011],[-8.582976,41.145084],[-8.580771,41.144922],[-8.579529,41.145651],[-8.57934,41.145858],[-8.579412,41.146317],[-8.579583,41.147973],[-8.578746,41.150277],[-8.580681,41.152536],[-8.582787,41.15502],[-8.582733,41.158107],[-8.581455,41.16123],[-8.581518,41.163885],[-8.582904,41.165982],[-8.585523,41.166765],[-8.588754,41.168061],[-8.592048,41.170059],[-8.594775,41.171751],[-8.598321,41.171544],[-8.602065,41.171355],[-8.606214,41.172129],[-8.609598,41.174091],[-8.614044,41.174478],[-8.618769,41.173821],[-8.623098,41.173398],[-8.627418,41.17293],[-8.631036,41.172219],[-8.634654,41.171472],[-8.637813,41.170374],[-8.640828,41.168223],[-8.644401,41.165865],[-8.647704,41.164389],[-8.649414,41.162364],[-8.649144,41.160078],[-8.650278,41.160735],[-8.650233,41.161194],[-8.650233,41.161194],[-8.65017,41.161302],[-8.648082,41.161032],[-8.646714,41.160807],[-8.646075,41.160699],[-8.64522,41.160537],[-8.644905,41.160483],[-8.644887,41.160483],[-8.644896,41.160483],[-8.644392,41.160384],[-8.64387,41.160294],[-8.643798,41.160276],[-8.643141,41.160168],[-8.642619,41.160087],[-8.64261,41.160087],[-8.642619,41.160096],[-8.642628,41.160096],[-8.641836,41.159997],[-8.641845,41.160015],[-8.641566,41.159997],[-8.641431,41.160186],[-8.641125,41.16078],[-8.640234,41.161635],[-8.639487,41.162319],[-8.639181,41.16249]]"
1778,1391832462620000012,C,1391832462,"[[-8.614404,41.14719],[-8.614368,41.147379],[-8.61408,41.147595],[-8.613504,41.147388],[-8.613495,41.147154],[-8.61354,41.146569],[-8.613639,41.146029],[-8.613324,41.145939],[-8.611839,41.146092],[-8.611821,41.146092],[-8.61183,41.146065],[-8.61075,41.14602],[-8.610624,41.144301],[-8.6103,41.143383],[-8.609958,41.143266],[-8.608743,41.143131],[-8.607906,41.14278],[-8.606043,41.142393],[-8.605116,41.14359],[-8.60499,41.143905],[-8.6049,41.144157],[-8.604531,41.14512],[-8.604459,41.145165],[-8.603559,41.145435],[-8.602884,41.145525],[-8.601831,41.145615],[-8.599779,41.145804],[-8.597007,41.145939],[-8.596368,41.146002],[-8.594937,41.146065],[-8.593038,41.146416],[-8.592066,41.146578],[-8.589618,41.147019],[-8.587404,41.147361],[-8.586216,41.148045],[-8.586207,41.148081],[-8.586234,41.148054],[-8.586279,41.148036],[-8.586306,41.148009],[-8.586306,41.148],[-8.586279,41.148009],[-8.586153,41.148531],[-8.586045,41.14971],[-8.586144,41.150763],[-8.585694,41.151582],[-8.585343,41.152428],[-8.585289,41.15259],[-8.58519,41.153274],[-8.586027,41.154201],[-8.586801,41.154399],[-8.587791,41.153661],[-8.588178,41.15331],[-8.588034,41.1534],[-8.587566,41.152995],[-8.586666,41.151915],[-8.586171,41.150871],[-8.586306,41.149431],[-8.58744,41.149179],[-8.590122,41.149917],[-8.59293,41.150745],[-8.594415,41.151474],[-8.595144,41.153733],[-8.595108,41.155623],[-8.593866,41.157801],[-8.592858,41.15943],[-8.592138,41.160834],[-8.591445,41.161788],[-8.592129,41.161311],[-8.594532,41.160654],[-8.597493,41.160969],[-8.598033,41.161077],[-8.599221,41.161221],[-8.600058,41.161338],[-8.600616,41.161473],[-8.603298,41.161779],[-8.603667,41.161761],[-8.603703,41.161788],[-8.605503,41.161995],[-8.607852,41.162292],[-8.610012,41.162607],[-8.611389,41.162778],[-8.613594,41.163012],[-8.614278,41.162733],[-8.614314,41.162715]]"
1780,1402075312620000268,B,1402075312,"[[-8.615592,41.140746],[-8.615709,41.14071],[-8.616843,41.140692],[-8.618427,41.141367],[-8.619912,41.142303],[-8.620317,41.142582],[-8.621082,41.143293],[-8.621964,41.143734],[-8.623503,41.144247],[-8.625024,41.144769],[-8.625906,41.144814],[-8.627211,41.144724],[-8.628741,41.144751],[-8.62947,41.144931],[-8.629659,41.144994],[-8.62965,41.144994],[-8.630037,41.145174],[-8.630748,41.145615],[-8.630748,41.145615],[-8.630757,41.145633],[-8.630748,41.145651],[-8.631639,41.146308],[-8.632143,41.146596],[-8.632143,41.146605],[-8.632323,41.146695],[-8.633889,41.147514],[-8.635329,41.147973],[-8.636778,41.148315],[-8.638038,41.148387],[-8.639658,41.148486],[-8.641431,41.148261],[-8.642502,41.148054],[-8.64297,41.148045],[-8.64585,41.148423],[-8.648595,41.148234],[-8.6508,41.148018],[-8.651826,41.148171],[-8.652897,41.148297],[-8.652888,41.148297],[-8.652879,41.148279],[-8.653293,41.148504],[-8.655264,41.148072],[-8.65764,41.146866],[-8.660007,41.147028],[-8.662392,41.147712],[-8.663418,41.147901],[-8.664165,41.148063],[-8.66439,41.14809],[-8.665524,41.147955],[-8.66691,41.147424],[-8.668575,41.148],[-8.670258,41.148639],[-8.671608,41.149053],[-8.672319,41.149062],[-8.673255,41.14926],[-8.674425,41.149395],[-8.675595,41.149467],[-8.675829,41.149773],[-8.676063,41.150322],[-8.676261,41.150601],[-8.676585,41.151033],[-8.676567,41.151141],[-8.677017,41.151753],[-8.678142,41.152734],[-8.679087,41.153841],[-8.679654,41.15457],[-8.680041,41.155011],[-8.680383,41.155461],[-8.680383,41.15547],[-8.680653,41.15574],[-8.680959,41.156145],[-8.680977,41.156163],[-8.681238,41.156442],[-8.681508,41.156748],[-8.681508,41.156748],[-8.68185,41.157135],[-8.68257,41.158017],[-8.683596,41.159241],[-8.68464,41.161095],[-8.685495,41.162562],[-8.686539,41.164389],[-8.687736,41.166558],[-8.688159,41.167224],[-8.688204,41.16735],[-8.687898,41.167917],[-8.687304,41.16942],[-8.687232,41.171211],[-8.687754,41.171985],[-8.687898,41.172192],[-8.688168,41.172588],[-8.688258,41.173083],[-8.686872,41.173407],[-8.68527,41.173506],[-8.685162,41.173479]]"
1828,1376392201620000066,A,1376392201,"[[-8.585226,41.160123],[-8.585136,41.160051],[-8.584515,41.159448],[-8.583318,41.160114],[-8.582319,41.160483],[-8.582076,41.162229],[-8.582724,41.163399],[-8.581788,41.163264],[-8.581581,41.164551],[-8.582625,41.165757],[-8.584191,41.166621],[-8.586864,41.167071],[-8.589852,41.168763],[-8.592867,41.170698],[-8.59626,41.17194],[-8.600283,41.171256],[-8.604477,41.171661],[-8.607987,41.173371],[-8.611713,41.174523],[-8.615799,41.174235],[-8.620011,41.173749],[-8.623998,41.173326],[-8.628192,41.172867],[-8.632314,41.172012],[-8.636247,41.171094],[-8.639649,41.169141],[-8.642925,41.166828],[-8.646534,41.164974],[-8.64927,41.162715],[-8.64864,41.159781],[-8.646309,41.157054],[-8.644941,41.154003],[-8.64261,41.151645],[-8.640783,41.149008],[-8.64009,41.146056],[-8.639721,41.143608],[-8.641692,41.143518],[-8.64153,41.144904],[-8.639028,41.145363],[-8.637129,41.143851],[-8.635653,41.142492],[-8.635005,41.141169],[-8.635212,41.141196],[-8.635518,41.141421],[-8.635779,41.141286],[-8.635734,41.141259],[-8.635725,41.141241]]"
1869,1375381682620000215,B,1375381682,"[[-8.606511,41.144661],[-8.606709,41.144661],[-8.606763,41.144661],[-8.60715,41.14503],[-8.606934,41.146038],[-8.606862,41.14665],[-8.60679,41.146866],[-8.607798,41.147181],[-8.608572,41.147325],[-8.609157,41.14746],[-8.610192,41.147847],[-8.610318,41.147694],[-8.611191,41.147739],[-8.611542,41.146335],[-8.611596,41.146083],[-8.611596,41.146083],[-8.610867,41.145948],[-8.610939,41.145309],[-8.610921,41.145354],[-8.610912,41.145372],[-8.610912,41.145372],[-8.610921,41.145372],[-8.611695,41.144634],[-8.613252,41.143509],[-8.613783,41.143095],[-8.614125,41.14287],[-8.614602,41.142906],[-8.614638,41.142897],[-8.61498,41.142807],[-8.614989,41.142816],[-8.615043,41.142798],[-8.61525,41.14278],[-8.615313,41.142528],[-8.615349,41.142429],[-8.615331,41.142303],[-8.615241,41.142168],[-8.61525,41.142186],[-8.615277,41.142096],[-8.615277,41.14206],[-8.615277,41.142033],[-8.615268,41.141961],[-8.615277,41.141835],[-8.615268,41.141781],[-8.615286,41.141682],[-8.615295,41.14161],[-8.615277,41.141475],[-8.615268,41.141439],[-8.615268,41.141358],[-8.615259,41.14125],[-8.615277,41.141133],[-8.615259,41.141079],[-8.61525,41.141016],[-8.615277,41.14098],[-8.615277,41.140935],[-8.61525,41.14089],[-8.61507,41.140881],[-8.614674,41.141043],[-8.614503,41.141133],[-8.613981,41.141358],[-8.613711,41.141457],[-8.613063,41.141664],[-8.60967,41.14071],[-8.609328,41.139567],[-8.609355,41.139045],[-8.610345,41.138613],[-8.611506,41.138154],[-8.612289,41.138055]]"
